resource,hs_code,partner,partner_iso,trade_value_usd,year,data_source
Copper,260300,Dem. Rep. of the Congo,COD,36242862.225,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,107767932.883,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,107767932.883,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,107767932.883,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,107767932.883,2023,UN Comtrade API
Copper,260300,Brazil,BRA,9.813,2023,UN Comtrade API
Copper,260300,Brazil,BRA,9.813,2023,UN Comtrade API
Copper,260300,Brazil,BRA,9.813,2023,UN Comtrade API
Copper,260300,Brazil,BRA,9.813,2023,UN Comtrade API
Copper,260300,Chile,CHL,82.863,2023,UN Comtrade API
Copper,260300,Chile,CHL,82.863,2023,UN Comtrade API
Copper,260300,Chile,CHL,82.863,2023,UN Comtrade API
Copper,260300,Chile,CHL,82.863,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,43942580.654,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,43942580.654,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,43942580.654,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,43942580.654,2023,UN Comtrade API
Copper,260300,South Africa,ZAF,9224099.405,2023,UN Comtrade API
Copper,260300,South Africa,ZAF,9224099.405,2023,UN Comtrade API
Copper,260300,South Africa,ZAF,9224099.405,2023,UN Comtrade API
Copper,260300,South Africa,ZAF,9224099.405,2023,UN Comtrade API
Copper,260300,USA,USA,4348.137,2023,UN Comtrade API
Copper,260300,USA,USA,4348.137,2023,UN Comtrade API
Copper,260300,Brazil,BRA,272661294.482,2023,UN Comtrade API
Copper,260300,Brazil,BRA,272661294.482,2023,UN Comtrade API
Copper,260300,Brazil,BRA,272661294.482,2023,UN Comtrade API
Copper,260300,Brazil,BRA,272661294.482,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,62739570.774,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,62739570.774,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,62739570.774,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,62739570.774,2023,UN Comtrade API
Copper,260300,Australia,AUS,9.813,2023,UN Comtrade API
Copper,260300,Australia,AUS,9.813,2023,UN Comtrade API
Copper,260300,Australia,AUS,9.813,2023,UN Comtrade API
Copper,260300,Australia,AUS,9.813,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,5714536.024,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,5714536.024,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,5714536.024,2023,UN Comtrade API
Copper,260300,Dem. Rep. of the Congo,COD,5714536.024,2023,UN Comtrade API
Copper,260300,USA,USA,2574.211,2023,UN Comtrade API
Copper,260300,USA,USA,2459.729,2023,UN Comtrade API
Copper,260300,USA,USA,114.482,2023,UN Comtrade API
Copper,260300,Brazil,BRA,22178474.975,2023,UN Comtrade API
Copper,260300,Brazil,BRA,22178474.975,2023,UN Comtrade API
Copper,260300,Brazil,BRA,22178474.975,2023,UN Comtrade API
Copper,260300,Brazil,BRA,22178474.975,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,224714983.295,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,20.716,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,224714962.58,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,224714983.295,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,20.716,2023,UN Comtrade API
Copper,260300,Indonesia,IDN,224714962.58,2023,UN Comtrade API
Copper,260300,USA,USA,77362.61,2023,UN Comtrade API
Copper,260300,USA,USA,25472.802,2023,UN Comtrade API
Copper,260300,USA,USA,51631.406,2023,UN Comtrade API
Copper,260300,USA,USA,258.402,2023,UN Comtrade API
Copper,260300,USA,USA,77362.61,2023,UN Comtrade API
Copper,260300,USA,USA,25472.802,2023,UN Comtrade API
Copper,260300,USA,USA,51631.406,2023,UN Comtrade API
Copper,260300,USA,USA,258.402,2023,UN Comtrade API
Copper,740311,Chile,CHL,752373404.816,2023,UN Comtrade API
Copper,740311,Chile,CHL,713157203.826,2023,UN Comtrade API
Copper,740311,Chile,CHL,18608980.19,2023,UN Comtrade API
Copper,740311,Chile,CHL,20607220.8,2023,UN Comtrade API
Copper,740311,China,CHN,4586733.238,2023,UN Comtrade API
Copper,740311,China,CHN,4583439.426,2023,UN Comtrade API
Copper,740311,China,CHN,3293.812,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,65204203.634,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,65204203.634,2023,UN Comtrade API
Copper,740311,USA,USA,13616.822,2023,UN Comtrade API
Copper,740311,USA,USA,13616.822,2023,UN Comtrade API
Copper,740311,Chile,CHL,328108531.883,2023,UN Comtrade API
Copper,740311,Chile,CHL,288788425.892,2023,UN Comtrade API
Copper,740311,Chile,CHL,39320105.991,2023,UN Comtrade API
Copper,740311,Chile,CHL,328108531.883,2023,UN Comtrade API
Copper,740311,Chile,CHL,288788425.892,2023,UN Comtrade API
Copper,740311,Chile,CHL,39320105.991,2023,UN Comtrade API
Copper,740311,China,CHN,11630463.928,2023,UN Comtrade API
Copper,740311,China,CHN,39284.789,2023,UN Comtrade API
Copper,740311,China,CHN,11589461.909,2023,UN Comtrade API
Copper,740311,China,CHN,1717.231,2023,UN Comtrade API
Copper,740311,China,CHN,11630463.928,2023,UN Comtrade API
Copper,740311,China,CHN,39284.789,2023,UN Comtrade API
Copper,740311,China,CHN,11589461.909,2023,UN Comtrade API
Copper,740311,China,CHN,1717.231,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,168415095.562,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,51712355.301,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,116702740.261,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,168415095.562,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,51712355.301,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,116702740.261,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,109706952.474,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,109705632.114,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,1320.36,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,109706952.474,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,109705632.114,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,1320.36,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,5118670.278,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,4216327.103,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,902343.175,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,5118670.278,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,4216327.103,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,902343.175,2023,UN Comtrade API
Copper,740311,USA,USA,19555.715,2023,UN Comtrade API
Copper,740311,USA,USA,19555.715,2023,UN Comtrade API
Copper,740311,USA,USA,19555.715,2023,UN Comtrade API
Copper,740311,USA,USA,19555.715,2023,UN Comtrade API
Copper,740311,Chile,CHL,290238615.652,2023,UN Comtrade API
Copper,740311,China,CHN,2099573.887,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,502769304.726,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,246349224.947,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,43265969.062,2023,UN Comtrade API
Copper,740311,USA,USA,6028.073,2023,UN Comtrade API
Copper,740311,Australia,AUS,5401017.852,2023,UN Comtrade API
Copper,740311,Chile,CHL,289365078.196,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,34719672.709,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,95571976.33,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,6013078.605,2023,UN Comtrade API
Copper,740311,USA,USA,9945901.267,2023,UN Comtrade API
Copper,740311,Chile,CHL,223750049.442,2023,UN Comtrade API
Copper,740311,Chile,CHL,223740098.527,2023,UN Comtrade API
Copper,740311,Chile,CHL,9950.915,2023,UN Comtrade API
Copper,740311,Chile,CHL,223740098.527,2023,UN Comtrade API
Copper,740311,Chile,CHL,223740098.527,2023,UN Comtrade API
Copper,740311,Chile,CHL,9950.915,2023,UN Comtrade API
Copper,740311,Chile,CHL,9950.915,2023,UN Comtrade API
Copper,740311,China,CHN,848303.954,2023,UN Comtrade API
Copper,740311,China,CHN,287.066,2023,UN Comtrade API
Copper,740311,China,CHN,844381.663,2023,UN Comtrade API
Copper,740311,China,CHN,3635.225,2023,UN Comtrade API
Copper,740311,China,CHN,844668.729,2023,UN Comtrade API
Copper,740311,China,CHN,287.066,2023,UN Comtrade API
Copper,740311,China,CHN,844381.663,2023,UN Comtrade API
Copper,740311,China,CHN,3635.225,2023,UN Comtrade API
Copper,740311,China,CHN,3635.225,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,578089175.164,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,578089175.164,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,578089175.164,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,578089175.164,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,60297989.716,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,60297989.716,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,60297989.716,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,60297989.716,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,10130221.777,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,10130221.777,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,10130221.777,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,10130221.777,2023,UN Comtrade API
Copper,740311,Chile,CHL,1744831.862,2023,UN Comtrade API
Copper,740311,Chile,CHL,1744831.862,2023,UN Comtrade API
Copper,740311,Chile,CHL,1744831.862,2023,UN Comtrade API
Copper,740311,Chile,CHL,1744831.862,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,345.627,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,345.627,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,345.627,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,345.627,2023,UN Comtrade API
Copper,740311,Chile,CHL,731766184.015,2023,UN Comtrade API
Copper,740311,Chile,CHL,713157203.826,2023,UN Comtrade API
Copper,740311,Chile,CHL,18608980.19,2023,UN Comtrade API
Copper,740311,Chile,CHL,54811110.79,2023,UN Comtrade API
Copper,740311,Chile,CHL,54811110.79,2023,UN Comtrade API
Copper,740311,Chile,CHL,54811110.79,2023,UN Comtrade API
Copper,740311,Chile,CHL,54811110.79,2023,UN Comtrade API
Copper,740311,Chile,CHL,223740098.527,2023,UN Comtrade API
Copper,740311,Chile,CHL,223740098.527,2023,UN Comtrade API
Copper,740311,Chile,CHL,223740098.527,2023,UN Comtrade API
Copper,740311,Chile,CHL,223740098.527,2023,UN Comtrade API
Copper,740311,China,CHN,4583809.039,2023,UN Comtrade API
Copper,740311,China,CHN,4583439.426,2023,UN Comtrade API
Copper,740311,China,CHN,369.613,2023,UN Comtrade API
Copper,740311,China,CHN,37483.605,2023,UN Comtrade API
Copper,740311,China,CHN,37483.605,2023,UN Comtrade API
Copper,740311,China,CHN,37483.605,2023,UN Comtrade API
Copper,740311,China,CHN,37483.605,2023,UN Comtrade API
Copper,740311,China,CHN,844668.729,2023,UN Comtrade API
Copper,740311,China,CHN,287.066,2023,UN Comtrade API
Copper,740311,China,CHN,844381.663,2023,UN Comtrade API
Copper,740311,China,CHN,844668.729,2023,UN Comtrade API
Copper,740311,China,CHN,287.066,2023,UN Comtrade API
Copper,740311,China,CHN,844381.663,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,65204203.634,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,65204203.634,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,6438842.645,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,6438842.645,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,6438842.645,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,6438842.645,2023,UN Comtrade API
Copper,740311,Chile,CHL,3612136.624,2023,UN Comtrade API
Copper,740311,Chile,CHL,3612136.624,2023,UN Comtrade API
Copper,740311,Chile,CHL,3612136.624,2023,UN Comtrade API
Copper,740311,Chile,CHL,3612136.624,2023,UN Comtrade API
Copper,740311,China,CHN,9956729.782,2023,UN Comtrade API
Copper,740311,China,CHN,9956729.782,2023,UN Comtrade API
Copper,740311,China,CHN,9956729.782,2023,UN Comtrade API
Copper,740311,China,CHN,9956729.782,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,14440078.095,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,14440078.095,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,14440078.095,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,14440078.095,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,2622130.725,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,2622130.725,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,2622130.725,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,2622130.725,2023,UN Comtrade API
Copper,740311,Chile,CHL,9950.915,2023,UN Comtrade API
Copper,740311,Chile,CHL,9950.915,2023,UN Comtrade API
Copper,740311,Chile,CHL,9950.915,2023,UN Comtrade API
Copper,740311,Chile,CHL,9950.915,2023,UN Comtrade API
Copper,740311,USA,USA,8742.068,2023,UN Comtrade API
Copper,740311,USA,USA,8742.068,2023,UN Comtrade API
Copper,740311,China,CHN,201.706,2023,UN Comtrade API
Copper,740311,China,CHN,201.706,2023,UN Comtrade API
Copper,740311,China,CHN,201.706,2023,UN Comtrade API
Copper,740311,China,CHN,201.706,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,211361.126,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,211361.126,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,211361.126,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,211361.126,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,418352.309,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,418352.309,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,418352.309,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,418352.309,2023,UN Comtrade API
Copper,740311,China,CHN,270.396,2023,UN Comtrade API
Copper,740311,China,CHN,270.396,2023,UN Comtrade API
Copper,740311,China,CHN,270.396,2023,UN Comtrade API
Copper,740311,China,CHN,270.396,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,27315095.645,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,27315095.645,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,27315095.645,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,27315095.645,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,17373746.648,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,17373746.648,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,17373746.648,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,17373746.648,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,37318097.876,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,37318097.876,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,37318097.876,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,37318097.876,2023,UN Comtrade API
Copper,740311,Chile,CHL,20607220.8,2023,UN Comtrade API
Copper,740311,Chile,CHL,20607220.8,2023,UN Comtrade API
Copper,740311,China,CHN,2924.199,2023,UN Comtrade API
Copper,740311,China,CHN,2924.199,2023,UN Comtrade API
Copper,740311,Chile,CHL,267940452.607,2023,UN Comtrade API
Copper,740311,Chile,CHL,233977315.102,2023,UN Comtrade API
Copper,740311,Chile,CHL,33963137.505,2023,UN Comtrade API
Copper,740311,Chile,CHL,267940452.607,2023,UN Comtrade API
Copper,740311,Chile,CHL,233977315.102,2023,UN Comtrade API
Copper,740311,Chile,CHL,33963137.505,2023,UN Comtrade API
Copper,740311,China,CHN,1635547.295,2023,UN Comtrade API
Copper,740311,China,CHN,1097.937,2023,UN Comtrade API
Copper,740311,China,CHN,1632732.127,2023,UN Comtrade API
Copper,740311,China,CHN,1717.231,2023,UN Comtrade API
Copper,740311,China,CHN,1635547.295,2023,UN Comtrade API
Copper,740311,China,CHN,1097.937,2023,UN Comtrade API
Copper,740311,China,CHN,1632732.127,2023,UN Comtrade API
Copper,740311,China,CHN,1717.231,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,127669967.138,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,25618666.098,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,102051301.04,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,127669967.138,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,25618666.098,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,102051301.04,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,106666123.813,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,106664803.453,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,1320.36,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,106666123.813,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,106664803.453,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,1320.36,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,902343.175,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,902343.175,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,902343.175,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,902343.175,2023,UN Comtrade API
Copper,740311,China,CHN,3635.225,2023,UN Comtrade API
Copper,740311,China,CHN,3635.225,2023,UN Comtrade API
Copper,740311,China,CHN,3635.225,2023,UN Comtrade API
Copper,740311,China,CHN,3635.225,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,23944861.5,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,23944861.5,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,23944861.5,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,23944861.5,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,9038032.571,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,9038032.571,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,9038032.571,2023,UN Comtrade API
Copper,740311,Russian Federation,RUS,9038032.571,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,4216327.103,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,4216327.103,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,4216327.103,2023,UN Comtrade API
Copper,740311,South Africa,ZAF,4216327.103,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,115716225.114,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,115716225.114,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,115716225.114,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,115716225.114,2023,UN Comtrade API
Copper,740311,China,CHN,231.145,2023,UN Comtrade API
Copper,740311,China,CHN,231.145,2023,UN Comtrade API
Copper,740311,China,CHN,231.145,2023,UN Comtrade API
Copper,740311,China,CHN,231.145,2023,UN Comtrade API
Copper,740311,USA,USA,864.612,2023,UN Comtrade API
Copper,740311,USA,USA,864.612,2023,UN Comtrade API
Copper,740311,USA,USA,864.612,2023,UN Comtrade API
Copper,740311,USA,USA,864.612,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,26093689.203,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,26093689.203,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,26093689.203,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,26093689.203,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,391112041.104,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,391112041.104,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,391112041.104,2023,UN Comtrade API
Copper,740311,Dem. Rep. of the Congo,COD,391112041.104,2023,UN Comtrade API
Copper,740311,USA,USA,4874.755,2023,UN Comtrade API
Copper,740311,USA,USA,4874.755,2023,UN Comtrade API
Copper,740311,USA,USA,18691.103,2023,UN Comtrade API
Copper,740311,USA,USA,18691.103,2023,UN Comtrade API
Copper,740311,USA,USA,18691.103,2023,UN Comtrade API
Copper,740311,USA,USA,18691.103,2023,UN Comtrade API
